text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"#ElectionResults2020
#Election2020
#Elections2020
#VoteHimOut
#AllVotesMatter
#CountEveryVote

@JoeBiden… https://t.co/2AkFdHnbuY",FALSE,0,NA,2020-11-05T19:46:03Z,TRUE,NA,1324437844757221377,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImCyrilCyriac,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:46:03Z,FALSE,NA,1324437844081971201,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",markxhu,2377,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:46:03Z,FALSE,NA,1324437843545128960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jkon659,1198,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437841737297922,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",osabugo,19294,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437841280147456,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Not_Dutt,1410,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437840596328448,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TommyLuigi,1087,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437838784614400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agnesvirtually,6365,TRUE,FALSE,NA,NA
I guess Lil Pump’s fan wasn’t able to get Trump across the line. #ElectionResults2020 #Election2020,FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437838524489729,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jstallard85,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:02Z,FALSE,NA,1324437838419517440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pepe_Farms,1410,TRUE,FALSE,NA,NA
"EVERYONE DO THIS DON'T SIT IDLE.
#MAILFRAUD #Fraud #ELECTIONRESULTS2020 #Elections2020 #electionfraud… https://t.co/QIExjnsZVA",FALSE,0,NA,2020-11-05T19:46:02Z,TRUE,NA,1324437838079750144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GREEEN_UP,0,FALSE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437837274476544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",absit30682024,1534,TRUE,FALSE,NA,NA
Biden really hit Trump with that swords of revealing light card he had face down to make this thing last until Frid… https://t.co/U7tzM9fjAG,FALSE,0,NA,2020-11-05T19:46:01Z,TRUE,NA,1324437836741939200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoyaBro34,0,FALSE,FALSE,NA,NA
"RT @HKrassenstein: ""Stop the counting"" is like ""stop the testing,"" only that democracy dies instead of people. 

COUNT THE VOTE!

#Election…",FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437836695695360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jngkookwithluv,398,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437835995324421,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",craigc321,1410,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437835764695043,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",all_the_raych,6365,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437835722772481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GECKLES,425,TRUE,FALSE,NA,NA
"RT @DamienRieu: We have to quarantine the dead during the elections.
#ElectionResults2020",FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437834716061698,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",akoualong,27,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:01Z,FALSE,NA,1324437833566793728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KmfrederikkeSD,1087,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:00Z,FALSE,NA,1324437833281638402,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnnaCharlie45,1087,TRUE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:46:00Z,FALSE,NA,1324437830777622531,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ganchoansuelo,2377,TRUE,FALSE,NA,NA
"As America awaits official #ElectionResults2020, Former Ohio Governor @JohnKasich talks to @ASP about the electoral… https://t.co/UWP88vgyEi",FALSE,26,NA,2020-11-05T19:46:00Z,TRUE,NA,1324437830240665601,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",ASP,7,FALSE,FALSE,NA,NA
"RT @Bicolinchen: Seriously- how slow can Nevada count?! 😳🙄🤪

#USElections #USElection2020 #CountEveryVote #Elections2020 #ElectionResults20…",FALSE,0,NA,2020-11-05T19:46:00Z,FALSE,NA,1324437829829726209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bubblegum_oo,1,TRUE,FALSE,NA,NA
"#ElectionResults2020 
Fraud Biden campaign can claim whatever they want, but we all know President Trump won re-ele… https://t.co/w11XehsVe5",FALSE,0,NA,2020-11-05T19:46:00Z,TRUE,NA,1324437829775200258,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheMorningSpew2,0,FALSE,FALSE,NA,NA
RT @georgegalloway: There is a slow-motion coup d’etat underway in the United States of America #TrumpvsBiden #ElectionResults2020,FALSE,0,NA,2020-11-05T19:46:00Z,FALSE,NA,1324437829556989952,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lord_Keynes2,179,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437828755988481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahab9172,1087,TRUE,FALSE,NA,NA
Every time I walk into the front room my husband is watching the  #ElectionResults2020 https://t.co/kycaMCBEKZ,FALSE,10,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437828533657601,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BintyMustard,0,FALSE,FALSE,NA,NA
"RT @ItsBigButtLover: TIK TOK BANNED THIS VIDEO
This is CLEAR cut example of election meddling 

PLEASE RETWEET RETWEET RETWEET RETWEEEEEET…",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437828328026112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RionNile,2648,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437828122501120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnTurbevill15,19294,TRUE,FALSE,NA,NA
RT @Mslouisegarvie: “Stop counting”  on the east and “keep counting” in the west they say - the Trump team are unraveling! Seriously just s…,FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437828047147009,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jethiermorgan,1,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437827967348737,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FatHead527,1410,TRUE,FALSE,NA,NA
"RT @AbdulRehmanRnd: Woman, Black people, Muslims and Youth voted for Biden. In this election it’s not Trump who loses. It’s religious, raci…",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437827833143297,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",EscoEscozy,151,TRUE,FALSE,NA,NA
I say we settle the election with a duel. It’s the only way to be sure. #ElectionResults2020,FALSE,1,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437827501871104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mk_thales,0,FALSE,FALSE,NA,NA
"RT @w_terrence: This election is straight ghetto

#ElectionResults2020 #TrumpvsBiden #Trump #Trump2020",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437826906296320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JjAcct,1024,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437826855817216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ashleymill98,19294,TRUE,FALSE,NA,NA
"Holy shit, give this amazing thread a quick read through!

#ElectionResults2020 #Election2020 #Elections2020 https://t.co/cF62wTxOyB",FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437826327502848,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",regnarGhtieK,0,FALSE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:59Z,FALSE,NA,1324437826268778501,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",belshalat_a,301,TRUE,FALSE,NA,NA
"RT @Abumarambo: It's time
#ElectionResults2020 #USElection2020 #TrumpvsBiden #GivebackTrumpvotes #JOEBIDEN2020 #ما_وراء_الطبيعة #ม็อบ5พฤศจิ…",FALSE,0,NA,2020-11-05T19:45:58Z,FALSE,NA,1324437824859447297,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charlotte_hale2,25,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:58Z,FALSE,NA,1324437824825905157,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1Huff777,1087,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:58Z,FALSE,NA,1324437822963654656,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",terywood,1410,TRUE,FALSE,NA,NA
"RT @HKrassenstein: ""Stop the counting"" is like ""stop the testing,"" only that democracy dies instead of people. 

COUNT THE VOTE!

#Election…",FALSE,0,NA,2020-11-05T19:45:58Z,FALSE,NA,1324437822883942401,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kenparisdaddy12,398,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:58Z,FALSE,NA,1324437821814353926,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",XMANis4Real,1087,TRUE,FALSE,NA,NA
Just trying to fully understand the process decisions: 90% of votes in four states went quick and 10% are really ta… https://t.co/i2fGjI7KvJ,FALSE,0,NA,2020-11-05T19:45:57Z,TRUE,NA,1324437820048613377,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",derirfan,0,FALSE,FALSE,NA,NA
"RT @mbahdey4u: Buhari is waiting for them to announce either Biden or Trump as winner so he can borrow 2k urgently. 💀💀

#ElectionResults2020",FALSE,0,NA,2020-11-05T19:45:57Z,FALSE,NA,1324437819272691715,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JimKEnnyx,141,TRUE,FALSE,NA,NA
"RT @KylieJaneKremer: I thought my mom @AmyKremer was crazy when she started the #TeaParty in 2010. 

Now I get it. 

This is BIGGER than th…",FALSE,0,NA,2020-11-05T19:45:57Z,FALSE,NA,1324437819238985729,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",xaviera83712672,120,TRUE,FALSE,NA,NA
"In the midst of the election, I have a dream that Harry Styles and I are running away from apes... 🤔 @Harry_Styles… https://t.co/cxdTQNuWjD",FALSE,0,NA,2020-11-05T19:45:57Z,TRUE,NA,1324437816957308928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RosesAndChai,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:57Z,FALSE,NA,1324437816672055296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BeulahJeanne,1087,TRUE,FALSE,NA,NA
RT @BrennaMoses: Just sad . My cousin passed away... and apparently got registered recently.   #Pensylvannia #ElectionResults2020 #alleghen…,FALSE,0,NA,2020-11-05T19:45:56Z,FALSE,NA,1324437816575725568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",__mandrew__,122,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:56Z,FALSE,NA,1324437814889644038,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ibhokie4evr,1087,TRUE,FALSE,NA,NA
RT @Ike_Saul: 1/ ALRIGHT Y'ALL. ELECTION FRAUD DEBUNKING MEGA THREAD. I’m following claims of fraud and looking into them. I think I’ve sol…,FALSE,0,NA,2020-11-05T19:45:56Z,FALSE,NA,1324437814256242688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theabbyuy,16,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:45:56Z,FALSE,NA,1324437812486279173,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realSelam,6365,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:55Z,FALSE,NA,1324437811941023744,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kittenintern,19294,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:55Z,FALSE,NA,1324437811001544705,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DemonHunter918,1411,TRUE,FALSE,NA,NA
RT @berniethompson: We've never before had a President who can't even maintain minimum standards of truthfulness for one hour at a time #El…,FALSE,0,NA,2020-11-05T19:45:55Z,FALSE,NA,1324437810955210755,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zarin_Imnida,8,TRUE,FALSE,NA,NA
"https://t.co/5F7ro1kaoK

#EricaPepperDem #crowdyvest #ManUnited Gowon #OleIn   Donald Sunny GB WhatsApp… https://t.co/odD6ECiRaG",FALSE,0,NA,2020-11-05T19:45:55Z,TRUE,NA,1324437809772564484,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BarrelsNg,0,FALSE,FALSE,NA,NA
Where's @AndrewYang? Why not give him a magic map? I feel like now is his time to shine. #Math 🧢… https://t.co/uBhpMqPTL8,FALSE,0,NA,2020-11-05T19:45:55Z,TRUE,NA,1324437809323790338,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",headphonewearer,0,FALSE,FALSE,NA,NA
"RT @Dawnnewyorker: YOU ARE THE GREATEST PRESIDENT OUR NATION HAS EVER HAD!!

THANK YOU FOR THE FRIENDSHIP YOU’VE GIVEN TO AMERICAN WORKERS!…",FALSE,0,NA,2020-11-05T19:45:55Z,FALSE,NA,1324437808954724355,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",estherpmd,2,TRUE,FALSE,NA,NA
"RT @HKrassenstein: BREAKING:  Donald Trump just sent a text message to his supporters, seemingly calling for violence, saying: 

 ""I need y…",FALSE,0,NA,2020-11-05T19:45:55Z,FALSE,NA,1324437808816087045,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",skiswope,3198,TRUE,FALSE,NA,NA
"@DineshDSouza We are watching you @LindseyGrahamSC! Speak up for your country! It's why we just gave you a win in SC.

#ElectionResults2020",FALSE,0,DineshDSouza,2020-11-05T19:45:55Z,FALSE,1324435091460935682,1324437808614907907,91882544,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DerekHitchcoc11,0,FALSE,FALSE,NA,NA
